time,seconds_elapsed,relativeAltitude,pressure
1729696786096133600,257.2571335449219,0.0528411865234375,983.577392578125
1729696786136134400,257.2971345214844,0.050201416015625,983.57763671875
1729696786176134700,257.337134765625,0.01849365234375,983.581298828125
1729696786216100900,257.3771008300781,0.0026397705078125,983.583251953125
1729696786256101600,257.4171015625,0.0079193115234375,983.582763671875
1729696786296132900,257.4571328125,-0.0607757568359375,983.5908203125
1729696786336134000,257.4971337890625,-0.058135986328125,983.590576171875
1729696786376133600,257.53713354492186,-0.095123291015625,983.5947265625
1729696786416134000,257.5771337890625,-0.1743927001953125,983.60400390625
1729696786456134700,257.617134765625,-0.1479644775390625,983.600830078125
1729696786496175000,257.65717504882815,-0.103057861328125,983.595703125
1729696786536139000,257.6971389160156,-0.1109771728515625,983.5966796875
1729696786576141800,257.73714184570315,-0.1506195068359375,983.601318359375
1729696786616099600,257.777099609375,-0.103057861328125,983.595703125
1729696786656109800,257.81710986328125,-0.1506195068359375,983.601318359375
1729696786696157200,257.8571572265625,-0.1241912841796875,983.59814453125
1729696786736134000,257.8971337890625,-0.1189117431640625,983.597412109375
1729696786776134100,257.9371340332031,-0.1374053955078125,983.599609375
1729696786816135000,257.9771350097656,-0.1611785888671875,983.6025390625
1729696786856134700,258.017134765625,-0.1162567138671875,983.59716796875
1729696786896133600,258.0571335449219,-0.06341552734375,983.591064453125
1729696786936134400,258.09713452148435,-0.068695068359375,983.591552734375
1729696786976140300,258.13714038085936,-0.050201416015625,983.58935546875
1729696787016135400,258.1771354980469,-0.0554962158203125,983.590087890625
1729696787056101000,258.21710107421876,-0.0924835205078125,983.594482421875
1729696787096099000,258.25709912109374,-0.0105743408203125,983.5849609375
1729696787136132900,258.2971328125,-0.044921875,983.5888671875
1729696787176142300,258.3371423339844,-0.10833740234375,983.59619140625
1729696787216134700,258.377134765625,-0.0422821044921875,983.588623046875
1729696787256133000,258.41713305664064,-0.06341552734375,983.591064453125
1729696787296133000,258.4571330566406,-0.07135009765625,983.591796875
1729696787336135200,258.49713525390627,-0.07135009765625,983.591796875
1729696787376134000,258.5371337890625,0.0211334228515625,983.5810546875
1729696787416135000,258.57713500976564,0.0026397705078125,983.583251953125
1729696787456115200,258.617115234375,0.0581207275390625,983.57666015625
1729696787496101400,258.65710131835937,0.076629638671875,983.574462890625
1729696787536099300,258.69709936523435,0.0713348388671875,983.5751953125
